id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
2856,相模原市中央区,相模原市中央区鹿沼台,199,,42,,34,,179,,80,,534
2857,相模原市中央区,相模原市中央区小山,97,,154,,90,,208,,28,,577
2858,相模原市中央区,相模原市中央区小町通,98,,244,,277,,185,,188,,992
2859,相模原市中央区,相模原市中央区松が丘,15,,263,,43,,77,,188,,586
2860,相模原市中央区,相模原市中央区上溝,138,,283,,221,,147,,112,,901
2861,相模原市中央区,相模原市中央区上矢部,292,,49,,273,,148,,89,,851
2862,相模原市中央区,相模原市中央区水郷田名,199,,155,,278,,244,,138,,1014
2863,相模原市中央区,相模原市中央区星が丘,150,,127,,104,,285,,255,,921
2864,相模原市中央区,相模原市中央区清新,99,,191,,159,,58,,4,,511
2865,相模原市中央区,相模原市中央区青葉,131,,216,,119,,59,,220,,745
2866,相模原市中央区,相模原市中央区千代田,289,,121,,91,,145,,61,,707
2867,相模原市中央区,相模原市中央区相生,269,,89,,261,,28,,108,,755
2868,相模原市中央区,相模原市中央区相模原,140,,215,,188,,229,,186,,958
2869,相模原市中央区,相模原市中央区大野台,227,,196,,19,,201,,58,,701
2870,相模原市中央区,相模原市中央区中央,240,,250,,78,,229,,124,,921
2871,相模原市中央区,相模原市中央区田名,261,,54,,256,,59,,144,,774
2872,相模原市中央区,相模原市中央区田名塩田,29,,244,,5,,144,,69,,491
2873,相模原市中央区,相模原市中央区東淵野辺,243,,136,,128,,161,,79,,747
2874,相模原市中央区,相模原市中央区南橋本,281,,257,,11,,66,,251,,866
2875,相模原市中央区,相模原市中央区氷川町,218,,39,,165,,228,,94,,744
2876,相模原市中央区,相模原市中央区富士見,145,,273,,199,,83,,237,,937
2877,相模原市中央区,相模原市中央区淵野辺,214,,106,,0,,170,,76,,566
2878,相模原市中央区,相模原市中央区淵野辺本町,281,,165,,141,,101,,286,,974
2879,相模原市中央区,相模原市中央区並木,280,,97,,75,,199,,267,,918
2880,相模原市中央区,相模原市中央区弥栄,182,,100,,43,,12,,66,,403
2881,相模原市中央区,相模原市中央区矢部,14,,256,,95,,270,,60,,695
2882,相模原市中央区,相模原市中央区矢部新町,221,,258,,12,,29,,103,,623
2883,相模原市中央区,相模原市中央区由野台,86,,188,,216,,232,,158,,880
2884,相模原市中央区,相模原市中央区陽光台,34,,266,,85,,34,,151,,570
2885,相模原市中央区,相模原市中央区緑が丘,284,,110,,30,,224,,32,,680
2886,相模原市中央区,相模原市中央区横山1丁目,259,,4,,186,,182,,37,,668
2887,相模原市中央区,相模原市中央区横山2丁目,150,,103,,248,,153,,21,,675
2888,相模原市中央区,相模原市中央区横山3丁目,203,,298,,190,,158,,261,,1110
2889,相模原市中央区,相模原市中央区横山4丁目,107,,13,,240,,42,,238,,640
2890,相模原市中央区,相模原市中央区横山5丁目,235,,25,,145,,113,,279,,797
2891,相模原市中央区,相模原市中央区横山6丁目,180,,55,,65,,27,,42,,369
2892,相模原市中央区,相模原市中央区横山台1丁目,50,,176,,186,,287,,9,,708
2893,相模原市中央区,相模原市中央区横山台2丁目,47,,268,,261,,46,,28,,650
2894,相模原市中央区,相模原市中央区宮下1丁目,19,,171,,73,,205,,166,,634
2895,相模原市中央区,相模原市中央区宮下2丁目,278,,143,,222,,259,,277,,1179
2896,相模原市中央区,相模原市中央区宮下3丁目,143,,223,,101,,169,,52,,688
2897,相模原市中央区,相模原市中央区宮下本町1丁目,115,,129,,269,,75,,170,,758
2898,相模原市中央区,相模原市中央区宮下本町2丁目,208,,149,,167,,245,,138,,907
2899,相模原市中央区,相模原市中央区宮下本町3丁目,131,,239,,209,,126,,272,,977
2900,相模原市中央区,相模原市中央区共和1丁目,267,,191,,184,,44,,274,,960
2901,相模原市中央区,相模原市中央区共和2丁目,135,,152,,52,,177,,150,,666
2902,相模原市中央区,相模原市中央区共和3丁目,237,,149,,91,,191,,227,,895
2903,相模原市中央区,相模原市中央区共和4丁目,222,,111,,60,,87,,168,,648
2904,相模原市中央区,相模原市中央区光が丘1丁目,17,,213,,57,,245,,39,,571
2905,相模原市中央区,相模原市中央区光が丘2丁目,55,,50,,79,,204,,267,,655
2906,相模原市中央区,相模原市中央区光が丘3丁目,169,,206,,4,,65,,52,,496
2907,相模原市中央区,相模原市中央区高根1丁目,172,,42,,203,,111,,73,,601
2908,相模原市中央区,相模原市中央区高根2丁目,199,,51,,31,,225,,276,,782
2909,相模原市中央区,相模原市中央区高根3丁目,145,,121,,300,,57,,269,,892
2910,相模原市中央区,相模原市中央区鹿沼台1丁目,16,,52,,265,,164,,234,,731
2911,相模原市中央区,相模原市中央区鹿沼台2丁目,113,,237,,283,,294,,135,,1062
2912,相模原市中央区,相模原市中央区小山1丁目,212,,2,,138,,16,,70,,438
2913,相模原市中央区,相模原市中央区小山2丁目,158,,13,,169,,200,,145,,685
2914,相模原市中央区,相模原市中央区小山3丁目,140,,286,,211,,177,,269,,1083
2915,相模原市中央区,相模原市中央区小山4丁目,96,,283,,143,,258,,52,,832
2916,相模原市中央区,相模原市中央区小町通1丁目,62,,291,,271,,263,,62,,949
2917,相模原市中央区,相模原市中央区小町通2丁目,258,,90,,159,,193,,52,,752
2918,相模原市中央区,相模原市中央区松が丘1丁目,176,,263,,116,,299,,233,,1087
2919,相模原市中央区,相模原市中央区松が丘2丁目,76,,153,,28,,164,,85,,506
2920,相模原市中央区,相模原市中央区上溝1丁目,259,,177,,273,,72,,17,,798
2921,相模原市中央区,相模原市中央区上溝2丁目,38,,77,,78,,247,,68,,508
2922,相模原市中央区,相模原市中央区上溝3丁目,247,,58,,146,,240,,299,,990
2923,相模原市中央区,相模原市中央区上溝4丁目,70,,77,,254,,119,,215,,735
2924,相模原市中央区,相模原市中央区上溝5丁目,214,,187,,9,,26,,238,,674
2925,相模原市中央区,相模原市中央区上溝6丁目,258,,61,,172,,26,,68,,585
2926,相模原市中央区,相模原市中央区上溝7丁目,237,,231,,111,,120,,160,,859
2927,相模原市中央区,相模原市中央区上矢部1丁目,183,,246,,235,,231,,256,,1151
2928,相模原市中央区,相模原市中央区上矢部2丁目,182,,161,,233,,289,,209,,1074
2929,相模原市中央区,相模原市中央区上矢部3丁目,153,,214,,142,,192,,213,,914
2930,相模原市中央区,相模原市中央区上矢部4丁目,109,,227,,72,,244,,220,,872
2931,相模原市中央区,相模原市中央区上矢部5丁目,17,,249,,54,,57,,170,,547
2932,相模原市中央区,相模原市中央区水郷田名1丁目,142,,262,,210,,228,,199,,1041
2933,相模原市中央区,相模原市中央区水郷田名2丁目,282,,87,,166,,268,,104,,907
2934,相模原市中央区,相模原市中央区水郷田名3丁目,68,,298,,56,,11,,18,,451
2935,相模原市中央区,相模原市中央区水郷田名4丁目,260,,72,,2,,244,,97,,675
2936,相模原市中央区,相模原市中央区星が丘1丁目,279,,141,,191,,220,,299,,1130
2937,相模原市中央区,相模原市中央区星が丘2丁目,164,,265,,235,,202,,106,,972
2938,相模原市中央区,相模原市中央区星が丘3丁目,235,,230,,256,,286,,216,,1223
2939,相模原市中央区,相模原市中央区星が丘4丁目,60,,202,,163,,37,,50,,512
2940,相模原市中央区,相模原市中央区清新1丁目,276,,98,,195,,162,,65,,796
2941,相模原市中央区,相模原市中央区清新2丁目,195,,157,,203,,242,,243,,1040
2942,相模原市中央区,相模原市中央区清新3丁目,77,,286,,36,,194,,204,,797
2943,相模原市中央区,相模原市中央区清新4丁目,128,,114,,210,,185,,197,,834
2944,相模原市中央区,相模原市中央区清新5丁目,83,,8,,157,,300,,259,,807
2945,相模原市中央区,相模原市中央区清新6丁目,292,,119,,44,,167,,33,,655
2946,相模原市中央区,相模原市中央区清新7丁目,107,,216,,119,,203,,171,,816
2947,相模原市中央区,相模原市中央区清新8丁目,121,,140,,293,,33,,141,,728
2948,相模原市中央区,相模原市中央区青葉1丁目,40,,64,,292,,114,,245,,755
2949,相模原市中央区,相模原市中央区青葉2丁目,255,,246,,286,,40,,67,,894
2950,相模原市中央区,相模原市中央区青葉3丁目,235,,51,,215,,265,,94,,860
2951,相模原市中央区,相模原市中央区千代田1丁目,36,,19,,282,,172,,33,,542
2952,相模原市中央区,相模原市中央区千代田2丁目,42,,160,,288,,261,,38,,789
2953,相模原市中央区,相模原市中央区千代田3丁目,98,,249,,92,,38,,291,,768
2954,相模原市中央区,相模原市中央区千代田4丁目,27,,76,,271,,256,,9,,639
2955,相模原市中央区,相模原市中央区千代田5丁目,109,,158,,232,,117,,294,,910
2956,相模原市中央区,相模原市中央区千代田6丁目,72,,258,,161,,243,,184,,918
2957,相模原市中央区,相模原市中央区千代田7丁目,104,,262,,39,,288,,185,,878
2958,相模原市中央区,相模原市中央区相生1丁目,75,,93,,125,,44,,266,,603
2959,相模原市中央区,相模原市中央区相生2丁目,235,,37,,235,,208,,20,,735
2960,相模原市中央区,相模原市中央区相生3丁目,192,,101,,207,,269,,203,,972
2961,相模原市中央区,相模原市中央区相生4丁目,49,,105,,101,,74,,251,,580
2962,相模原市中央区,相模原市中央区相模原1丁目,59,,114,,127,,165,,58,,523
2963,相模原市中央区,相模原市中央区相模原2丁目,122,,98,,209,,206,,281,,916
2964,相模原市中央区,相模原市中央区相模原3丁目,69,,9,,171,,104,,5,,358
2965,相模原市中央区,相模原市中央区相模原4丁目,122,,281,,254,,167,,91,,915
2966,相模原市中央区,相模原市中央区相模原5丁目,107,,69,,231,,146,,294,,847
2967,相模原市中央区,相模原市中央区相模原6丁目,188,,154,,54,,241,,171,,808
2968,相模原市中央区,相模原市中央区相模原7丁目,102,,141,,86,,124,,261,,714
2969,相模原市中央区,相模原市中央区相模原8丁目,151,,86,,67,,57,,165,,526
2970,相模原市中央区,相模原市中央区大野台3丁目,281,,196,,83,,236,,151,,947
2971,相模原市中央区,相模原市中央区中央1丁目,178,,276,,101,,114,,210,,879
2972,相模原市中央区,相模原市中央区中央2丁目,54,,123,,45,,74,,109,,405
2973,相模原市中央区,相模原市中央区中央3丁目,218,,42,,127,,149,,7,,543
2974,相模原市中央区,相模原市中央区中央4丁目,37,,63,,231,,165,,72,,568
2975,相模原市中央区,相模原市中央区中央5丁目,131,,186,,258,,158,,107,,840
2976,相模原市中央区,相模原市中央区中央6丁目,253,,167,,297,,93,,141,,951
2977,相模原市中央区,相模原市中央区田名塩田1丁目,242,,215,,191,,195,,10,,853
2978,相模原市中央区,相模原市中央区田名塩田2丁目,48,,8,,209,,235,,203,,703
2979,相模原市中央区,相模原市中央区田名塩田3丁目,226,,205,,16,,30,,192,,669
2980,相模原市中央区,相模原市中央区田名塩田4丁目,261,,216,,155,,4,,215,,851
2981,相模原市中央区,相模原市中央区東淵野辺1丁目,239,,74,,57,,37,,282,,689
2982,相模原市中央区,相模原市中央区東淵野辺2丁目,81,,201,,46,,261,,47,,636
2983,相模原市中央区,相模原市中央区東淵野辺3丁目,209,,276,,85,,36,,91,,697
2984,相模原市中央区,相模原市中央区東淵野辺4丁目,244,,44,,104,,60,,170,,622
2985,相模原市中央区,相模原市中央区東淵野辺5丁目,0,,169,,76,,204,,261,,710
2986,相模原市中央区,相模原市中央区南橋本1丁目,21,,107,,78,,189,,247,,642
2987,相模原市中央区,相模原市中央区南橋本2丁目,106,,74,,72,,96,,53,,401
2988,相模原市中央区,相模原市中央区南橋本3丁目,63,,110,,153,,107,,260,,693
2989,相模原市中央区,相模原市中央区南橋本4丁目,231,,243,,79,,119,,120,,792
2990,相模原市中央区,相模原市中央区富士見1丁目,15,,8,,197,,286,,41,,547
2991,相模原市中央区,相模原市中央区富士見2丁目,62,,122,,289,,109,,146,,728
2992,相模原市中央区,相模原市中央区富士見3丁目,144,,271,,170,,108,,78,,771
2993,相模原市中央区,相模原市中央区富士見4丁目,98,,292,,98,,61,,232,,781
2994,相模原市中央区,相模原市中央区富士見5丁目,296,,247,,247,,141,,91,,1022
2995,相模原市中央区,相模原市中央区富士見6丁目,80,,169,,256,,283,,225,,1013
2996,相模原市中央区,相模原市中央区淵野辺1丁目,49,,182,,191,,138,,275,,835
2997,相模原市中央区,相模原市中央区淵野辺2丁目,84,,55,,26,,75,,188,,428
2998,相模原市中央区,相模原市中央区淵野辺3丁目,3,,168,,173,,261,,27,,632
2999,相模原市中央区,相模原市中央区淵野辺4丁目,244,,117,,215,,20,,103,,699
3000,相模原市中央区,相模原市中央区淵野辺5丁目,259,,93,,206,,285,,12,,855
3001,相模原市中央区,相模原市中央区淵野辺本町1丁目,298,,247,,104,,262,,253,,1164
3002,相模原市中央区,相模原市中央区淵野辺本町2丁目,70,,222,,251,,161,,41,,745
3003,相模原市中央区,相模原市中央区淵野辺本町3丁目,220,,121,,116,,277,,244,,978
3004,相模原市中央区,相模原市中央区淵野辺本町4丁目,257,,159,,121,,256,,15,,808
3005,相模原市中央区,相模原市中央区淵野辺本町5丁目,237,,267,,79,,290,,211,,1084
3006,相模原市中央区,相模原市中央区並木1丁目,90,,102,,50,,124,,279,,645
3007,相模原市中央区,相模原市中央区並木2丁目,77,,172,,229,,288,,178,,944
3008,相模原市中央区,相模原市中央区並木3丁目,42,,255,,264,,95,,50,,706
3009,相模原市中央区,相模原市中央区並木4丁目,288,,195,,291,,114,,141,,1029
3010,相模原市中央区,相模原市中央区弥栄1丁目,118,,148,,79,,208,,295,,848
3011,相模原市中央区,相模原市中央区弥栄2丁目,38,,247,,242,,125,,64,,716
3012,相模原市中央区,相模原市中央区弥栄3丁目,49,,133,,11,,59,,110,,362
3013,相模原市中央区,相模原市中央区矢部1丁目,124,,58,,128,,84,,155,,549
3014,相模原市中央区,相模原市中央区矢部2丁目,145,,201,,201,,300,,189,,1036
3015,相模原市中央区,相模原市中央区矢部3丁目,108,,171,,196,,292,,284,,1051
3016,相模原市中央区,相模原市中央区矢部4丁目,296,,238,,178,,140,,139,,991
3017,相模原市中央区,相模原市中央区由野台1丁目,102,,126,,176,,173,,81,,658
3018,相模原市中央区,相模原市中央区由野台2丁目,139,,180,,152,,98,,15,,584
3019,相模原市中央区,相模原市中央区由野台3丁目,123,,98,,25,,11,,151,,408
3020,相模原市中央区,相模原市中央区陽光台1丁目,9,,137,,217,,216,,259,,838
3021,相模原市中央区,相模原市中央区陽光台2丁目,99,,300,,58,,38,,169,,664
3022,相模原市中央区,相模原市中央区陽光台3丁目,12,,172,,10,,239,,255,,688
3023,相模原市中央区,相模原市中央区陽光台4丁目,279,,79,,125,,55,,218,,756
3024,相模原市中央区,相模原市中央区陽光台5丁目,239,,15,,90,,282,,108,,734
3025,相模原市中央区,相模原市中央区陽光台6丁目,57,,258,,65,,275,,158,,813
3026,相模原市中央区,相模原市中央区陽光台7丁目,241,,33,,299,,207,,137,,917
3027,相模原市中央区,相模原市中央区緑が丘1丁目,64,,243,,108,,33,,1,,449
3028,相模原市中央区,相模原市中央区緑が丘2丁目,54,,78,,269,,63,,287,,751
3029,横浜市栄区,横浜市栄区笠間,65,,104,,129,,83,,211,,592
3030,横浜市栄区,横浜市栄区笠間町,294,,77,,194,,268,,64,,897
3031,横浜市栄区,横浜市栄区亀井町,57,,177,,151,,289,,280,,954
3032,横浜市栄区,横浜市栄区金井町,25,,228,,2,,219,,17,,491
3033,横浜市栄区,横浜市栄区桂台西,210,,83,,167,,40,,275,,775
3034,横浜市栄区,横浜市栄区桂台中,240,,269,,121,,25,,234,,889
3035,横浜市栄区,横浜市栄区桂台東,16,,132,,258,,33,,234,,673
3036,横浜市栄区,横浜市栄区桂台南,16,,146,,103,,234,,49,,548
3037,横浜市栄区,横浜市栄区桂台北,83,,41,,119,,92,,108,,443
3038,横浜市栄区,横浜市栄区桂町,51,,181,,170,,123,,215,,740
3039,横浜市栄区,横浜市栄区犬山町,189,,220,,99,,9,,123,,640
3040,横浜市栄区,横浜市栄区元大橋,154,,154,,281,,284,,44,,917
3041,横浜市栄区,横浜市栄区公田町,26,,39,,117,,59,,157,,398
3042,横浜市栄区,横浜市栄区若竹町,201,,135,,197,,147,,296,,976
3043,横浜市栄区,横浜市栄区小山台,43,,48,,28,,203,,223,,545
3044,横浜市栄区,横浜市栄区小菅ケ谷,36,,39,,20,,219,,234,,548
3045,横浜市栄区,横浜市栄区小菅ケ谷町,259,,269,,155,,180,,212,,1075
3046,横浜市栄区,横浜市栄区庄戸,140,,31,,40,,248,,276,,735
3047,横浜市栄区,横浜市栄区上郷町,141,,237,,167,,168,,26,,739
3048,横浜市栄区,横浜市栄区上之町,91,,133,,258,,112,,40,,634
3049,横浜市栄区,横浜市栄区鍛冶ケ谷,206,,229,,216,,253,,139,,1043
3050,横浜市栄区,横浜市栄区鍛冶ケ谷町,263,,103,,39,,142,,273,,820
3051,横浜市栄区,横浜市栄区中野町,194,,124,,11,,237,,178,,744
3052,横浜市栄区,横浜市栄区長沼町,266,,263,,41,,96,,197,,863
3053,横浜市栄区,横浜市栄区長倉町,216,,193,,235,,105,,236,,985
3054,横浜市栄区,横浜市栄区長尾台町,191,,246,,289,,9,,264,,999
3055,横浜市栄区,横浜市栄区田谷町,83,,106,,107,,134,,155,,585
3056,横浜市栄区,横浜市栄区東上郷町,4,,164,,40,,41,,179,,428
3057,横浜市栄区,横浜市栄区柏陽,297,,6,,80,,105,,164,,652
3058,横浜市栄区,横浜市栄区飯島町,290,,128,,227,,160,,265,,1070
3059,横浜市栄区,横浜市栄区尾月,155,,65,,50,,21,,89,,380
3060,横浜市栄区,横浜市栄区本郷台,77,,103,,24,,80,,145,,429
3061,横浜市栄区,横浜市栄区野七里,102,,72,,23,,234,,217,,648
